lat,lon
40.345013,-104.531765
40.062411,-104.929268
40.118268,-104.827459
39.311451,-104.847431
40.05411,-104.189332
39.986388,-104.412509
40.940256,-104.768689
39.625668,-104.6109
39.533558,-104.634001
39.60775,-104.94354
40.61176,-103.717451
38.952687,-104.573522
39.58107,-104.275211
39.883204,-104.426045
40.140178,-104.302918
40.013119,-104.959071
40.244699,-103.174262
39.937659,-104.715579
38.774592,-102.612725
39.546236,-104.620073
40.047339,-104.909776
39.53562,-104.88753
40.103957,-104.345514
40.005735,-103.817178
38.203426,-102.465207
39.962476,-104.106418
40.248528,-104.656152
38.554544,-102.682941
39.796465,-104.755724
39.566244,-104.322239
39.492472,-104.962342
39.802888,-105.036141
38.975664,-104.683091
39.76903,-104.412079
39.987243,-103.92688
39.315761,-104.835589
39.549078,-105.014771
39.036314,-104.472602
40.024886,-104.928873
39.7111,-104.36144
40.142064,-104.437622
39.981578,-104.703334
39.923641,-102.649072
38.824287,-104.290773
39.621909,-104.597231
39.614849,-104.789338
39.957519,-104.412042
39.834836,-104.538713
38.989575,-104.633164
39.697658,-104.122976
39.556323,-104.841959
39.966007,-103.939507
39.933549,-104.835841
39.887287,-104.76932
39.969191,-103.885196
39.651911,-103.945966
39.310251,-104.431539
38.906251,-104.670849
39.546701,-104.868285
39.273659,-104.565114
39.955439,-104.134806
39.53671,-104.387447
39.960507,-104.767517
39.609211,-104.433247
39.918717,-104.585856
39.823702,-104.2804
39.849893,-103.865527
39.794317,-105.23248
38.946764,-103.007699
39.610959,-104.087412
39.841475,-104.449465
39.48725,-105.047718
39.410257,-104.910371
40.221876,-104.776534
39.424969,-104.877716
39.766874,-104.355454
40.161805,-104.407031
39.736576,-104.786476
39.955657,-104.98431
39.74579,-104.826068
40.758722,-103.945989
39.697981,-104.54765
39.679678,-104.586508
39.500555,-104.410957
39.097363,-104.882228
38.587136,-102.820896
40.027561,-104.548738
39.039892,-104.185936
38.601035,-102.544699
39.298152,-104.862362
39.660006,-104.668983
38.123196,-102.643154
39.327687,-104.944772
38.970386,-104.631849
39.726193,-104.543486
39.49328,-104.304364
39.737384,-104.562225
38.182914,-102.728883
39.576396,-104.419898
39.116686,-104.851635
39.667476,-104.469782
40.154611,-104.390597
39.907316,-105.201671
39.965888,-104.629786
39.680426,-105.008863
39.424723,-104.586913
39.444111,-104.80685
40.19332,-104.769214
40.08193,-104.855788
39.409263,-104.895376
39.754601,-104.397953
38.511549,-103.230736
40.437684,-104.670836
39.845095,-104.561086
39.642657,-104.310888
40.105584,-104.541782
39.645312,-105.016595
38.123326,-102.451421
39.997511,-104.626581
40.061381,-104.671118
39.966519,-104.94254
40.099378,-104.62755
38.875291,-104.155239
40.029872,-103.804971
40.046397,-105.935129
39.408552,-104.98635
39.722093,-104.375088
40.622477,-103.698602
39.969437,-103.828881
39.830457,-104.4871
39.798724,-104.781752
39.549095,-105.028867
40.148612,-104.351132
40.441695,-103.358487
40.19811,-104.307518
40.096459,-103.846591
39.881494,-105.170186
39.815477,-104.688604
40.165033,-103.964294
39.418346,-104.869387
39.947714,-104.746524
39.790565,-104.444872
39.113789,-104.81259
39.071683,-104.231094
38.977028,-104.626608
40.063738,-104.840829
38.719368,-102.422267
40.031355,-104.496593
40.694408,-104.827005
40.627599,-104.765917
40.943005,-104.012348
39.34749,-104.417721
39.638647,-104.358091
39.72901,-104.580622
40.142797,-104.503402
39.504146,-104.401237
39.756073,-104.339655
39.715,-104.295889
39.915436,-103.986855
38.964008,-104.685082
39.682107,-104.375841
39.573806,-104.932818
39.736481,-104.35668
39.952007,-104.91956
40.148282,-104.706027
39.785474,-104.661636
38.714607,-102.935052
39.669413,-105.111961
39.402239,-104.612412
39.710731,-104.469031
39.790844,-104.51518
39.569213,-104.786141
39.518679,-104.373715
40.117001,-104.441628
38.028939,-102.569639
39.84556,-104.270513
39.119545,-104.168675
39.994719,-105.074126
39.017901,-104.777057
38.978553,-104.628576
40.093133,-104.586688
39.512732,-105.075743
39.984122,-104.111688
39.538085,-104.846383
39.729302,-104.370203
39.9757,-104.351224
40.366225,-104.101508
40.027953,-104.402566
39.404473,-104.829818
39.532317,-104.181786
40.19236,-104.599175
39.490532,-104.645612
40.726714,-104.784481
39.60335,-104.578703
40.40295,-104.164091
39.042187,-104.830829
40.209107,-103.987783
39.589038,-104.573967
39.519419,-104.984141
39.516737,-104.753436
39.252297,-104.889212
39.68234,-104.291824
39.791948,-104.576421
38.2152,-102.080241
39.865492,-104.779016
38.137867,-103.154344
40.328668,-104.613944
39.850795,-104.755352
39.9482,-104.62377
39.693325,-104.300756
39.794488,-104.510499
39.622129,-104.775167
39.625286,-104.569085
39.861375,-104.177844
39.182424,-104.795249
39.385212,-104.820703
39.121142,-104.754579
39.926843,-104.896067
39.852204,-104.551525
40.835621,-103.995975
39.873293,-105.148694
39.086509,-104.840782
39.607899,-105.060669
39.7961,-105.17225
39.516625,-104.983025
40.092857,-104.631105
39.67088,-104.436889
38.543333,-102.456752
39.270367,-104.927057
39.39429,-104.910054
39.975551,-104.468849
39.588511,-104.256342
39.845315,-104.355352
39.08614,-104.841361
40.060421,-104.354924
40.10564,-104.386399
38.405872,-102.957749
39.838744,-104.001318
39.989589,-104.710831
39.592596,-105.038664
39.866973,-104.378592
38.732084,-104.350258
40.121651,-104.860505
40.038735,-104.860955
38.669723,-102.512921
39.948494,-104.980542
39.559774,-104.981802
39.783557,-104.337057
39.968172,-104.908007
39.58221,-104.906587
39.567342,-104.928086
39.700581,-104.286669
39.324893,-104.542817
37.524254,-102.409823
40.136991,-103.865708
39.522202,-104.308555
39.826981,-104.411754
40.445805,-103.967709
39.629422,-104.750533
39.66734,-104.474476
39.611308,-104.897234
39.401406,-104.986433
40.143756,-104.48761
39.71821,-104.772673
39.823584,-104.991988
38.815075,-102.567456
38.269359,-102.584127
40.092794,-104.861725
39.450585,-104.698975
40.147581,-104.713654
39.793417,-104.750665
40.365947,-104.587348
39.723088,-104.76086
40.264485,-104.580039
39.784032,-104.355877
39.657216,-104.263754
39.71134,-104.33813
39.731695,-104.324601
40.764821,-104.266354
39.026547,-104.821173
40.015441,-105.098685
39.029259,-104.847315
40.544994,-103.378167
40.158416,-104.316986
39.850113,-103.842262
40.009271,-103.788834
39.926104,-104.822026
39.984163,-104.13024
40.29026,-104.225529
39.828861,-103.841485
39.778435,-105.093151
39.341746,-104.800146
40.578548,-104.618053
40.329033,-104.019766
39.767181,-104.060986
39.57824,-104.663621
40.943052,-104.867701
39.016788,-104.735927
39.902396,-104.448662
39.808583,-104.486971
39.857396,-104.921833
39.263627,-104.615425
38.497229,-102.366055
39.518551,-104.392063
38.228282,-102.872074
39.901535,-104.919618
39.798128,-104.32323
38.815022,-104.389098
39.540177,-104.280191
40.760042,-103.926029
40.156951,-104.757349
39.716449,-104.971063
40.010269,-104.890809
39.765992,-104.249066
38.556014,-102.173282
39.331226,-103.898379
40.132904,-104.487603
38.565378,-103.336598
38.836477,-104.403375
38.99997,-103.360897
39.362829,-104.457444
39.69312,-104.091661
40.060026,-104.865056
40.042158,-104.809827
39.945352,-104.617851
38.970023,-104.68651
40.616804,-103.975212
38.042644,-103.140301
40.180571,-104.906928
39.868014,-104.681514
39.577838,-104.711769
40.023814,-104.916687
39.794101,-104.472993
39.944775,-104.657078
39.668957,-104.09537
39.527759,-104.968385
39.744496,-104.605762
39.344599,-104.83168
40.292392,-104.704062
40.648021,-104.71326
40.0275,-104.944906
38.21467,-103.163524
39.756466,-104.980592
39.536933,-103.951036
39.61338,-104.335153
39.871355,-104.223281
39.414078,-104.693522
39.577074,-104.532252
39.188855,-104.419832
39.631469,-104.348881
38.833494,-104.661755
39.609785,-104.330516
39.680196,-104.896115
39.516969,-104.714173
39.754629,-104.43088
39.499108,-104.906163
40.08923,-104.265091
39.788513,-104.585809
40.099367,-104.644116
39.723981,-104.844779
39.771093,-105.107284
39.57778,-104.209929
39.91041,-104.987257
38.528888,-102.558977
40.39584,-104.163718
40.118472,-103.893745
39.91963,-104.900653
40.014638,-104.321011
39.912677,-104.716595
40.133106,-104.088799
39.836697,-104.905705
40.103266,-104.559631
39.230121,-104.645616
39.636757,-104.920384
38.72188,-104.221409
40.111274,-103.926647
39.566546,-104.313807
39.763864,-103.833926
39.766548,-104.018182
39.955087,-104.157956
39.98106,-104.941041
40.003296,-104.719642
39.779681,-103.942922
39.864375,-103.856571
39.696328,-104.431823
40.143923,-104.119859
39.634854,-104.381397
39.969609,-104.613419
39.88926,-102.056119
39.732571,-104.459259
39.485365,-104.970056
38.76754,-102.315824
39.549077,-104.915809
39.901759,-104.896327
39.475154,-104.374687
39.872436,-104.912731
39.428762,-104.698953
40.114778,-104.24218
39.540833,-104.543446
39.353978,-104.858364
39.650849,-104.819144
39.89523,-104.683973
39.504529,-104.586546
39.798064,-104.412001
39.781558,-105.167697
39.205837,-104.924588
39.290139,-104.678513
39.765432,-104.393308
38.024852,-103.323615
39.467958,-104.895323
39.867953,-103.889339
39.725892,-104.71057
40.666034,-104.655815
39.693582,-104.548531
40.071683,-105.024603
38.475107,-102.976608
40.161536,-104.770296
39.894263,-104.839631
39.461428,-104.64597
39.770394,-104.131103
40.670205,-104.722748
39.962534,-104.864283
39.866867,-104.270241
39.79217,-104.740742
40.22259,-104.712146
39.514481,-104.907631
40.854992,-104.289725
38.036348,-102.510153
39.478715,-104.370028
39.751515,-104.262885
39.309275,-104.83746
38.702519,-103.272729
40.239092,-103.685941
40.332562,-104.157498
39.360336,-104.822333
40.067516,-104.95824
39.824297,-104.209929
40.017229,-104.600881
39.965754,-104.567587
39.917008,-104.843159
39.921018,-104.746751
39.754354,-104.342336
39.734658,-104.774676
39.865234,-104.887765
39.890726,-104.708451
39.989017,-104.914925
40.07393,-104.730037
39.741979,-104.699464
40.23774,-103.771124
39.86734,-104.27966
40.150383,-104.827419
39.312724,-104.879953
40.144124,-103.950395
40.241673,-104.269959
40.437527,-104.373394
38.637837,-102.477566
39.571452,-104.911421
40.62392,-103.823058
39.010964,-103.225316
40.078505,-104.251778
39.700638,-105.128831
40.521109,-104.40697
39.997543,-104.645266
39.53289,-104.443032
39.507574,-104.289961
40.285718,-104.033815
39.826923,-104.449476
39.798752,-104.548147
38.74191,-102.352849
38.882282,-102.132298
39.886604,-104.542342
39.692967,-104.506737
39.724089,-105.113274
39.595258,-104.340485
40.038253,-104.836798
40.120821,-104.739815
39.861312,-105.205485
39.582065,-104.050483
40.204946,-104.651778
40.157404,-104.569251
39.617659,-104.950857
39.522209,-104.534517
39.381347,-104.60541
40.020392,-104.968472
39.174125,-104.126901
40.853612,-104.218402
38.793361,-104.361682
39.740732,-104.240108
40.198553,-104.797324
39.439404,-104.868883
39.429929,-105.037389
39.805492,-104.299569
39.467949,-104.895335
39.037149,-104.830899
40.248828,-104.190211
38.771756,-104.439549
38.250811,-103.039639
39.840461,-104.057955
39.758238,-104.402646
39.408677,-104.89518
39.362971,-104.503306
39.595786,-104.791638
40.017918,-104.66494
40.002408,-104.699612
38.330299,-102.966666
40.473049,-104.356949
39.756376,-104.751212
40.231682,-104.340524
39.525957,-104.345493
39.623701,-104.437857
39.318797,-104.063681
39.491658,-104.994998
39.424302,-104.429688
39.918778,-104.709713
39.968501,-104.397943
40.026995,-104.846013
39.675987,-104.141928
39.682945,-104.18871
39.872267,-103.932253
38.83881,-102.756793
39.954154,-104.525163
38.014822,-102.413863
39.447821,-104.887985
39.470608,-104.020123
38.905713,-104.77297
39.94429,-104.124728
38.891367,-104.547956
39.503499,-104.03128
39.741995,-104.812341
40.089177,-104.874814
39.305645,-103.903164
38.92697,-102.609773
39.611838,-104.810183
38.960659,-102.149894
39.591483,-104.359069
39.519973,-105.024138
39.918599,-104.887116
40.006582,-103.931311
40.109502,-104.518453
39.617182,-104.321067
39.387037,-104.741714
38.010212,-102.794035
39.582218,-104.728751
39.300561,-104.14396
39.988071,-104.875043
39.400045,-104.896296
39.007404,-104.688887
40.147042,-104.798647
39.887278,-104.778653
39.725615,-104.374904
40.05672,-104.322177
39.606522,-104.278879
39.778146,-103.908545
39.717459,-104.741407
39.607481,-104.791428
38.724759,-102.528811
39.894337,-104.703945
40.067248,-104.874488
38.972262,-102.443801
40.132878,-104.912404
40.032265,-104.663054
39.892966,-103.93075
38.35478,-102.534728
39.625796,-104.89245
40.43275,-104.816813
39.404392,-104.83012
39.736755,-104.524634
39.651041,-104.713963
39.577053,-105.058526
38.775514,-104.516236
39.980355,-104.87193
38.997833,-104.606556
40.084613,-104.833661
38.986266,-104.124849
39.514031,-105.008828
40.019596,-104.712521
39.924739,-104.491722
39.765393,-104.393248
39.784268,-104.225032
39.387339,-104.031611
40.212293,-104.836896
39.875743,-105.229186
39.711903,-104.207251
39.691051,-104.938459
39.582734,-104.21764
39.987451,-104.558502
38.822772,-104.2745
38.470618,-103.331461
39.03601,-104.43845
40.134417,-104.758717
39.735497,-104.590748
39.910275,-104.416284
39.478167,-104.177014
39.601827,-104.662808
38.980239,-104.789898
39.692977,-104.375739
38.113899,-102.716846
40.47775,-104.374731
39.636764,-104.915725
39.813777,-104.134704
39.977322,-104.914799
39.745143,-104.602701
39.955823,-104.738521
39.796525,-105.083855
39.839918,-104.750684
40.469189,-104.370941
39.896415,-108.45017
38.904602,-104.509318
39.754766,-104.30486
39.975109,-104.703374
39.236079,-104.925262
38.9492,-104.758736
38.966185,-104.683445
39.800029,-104.703952
38.949896,-104.684781
40.105772,-104.692615
39.257933,-104.554849
39.152391,-104.909831
39.570199,-104.275864
39.820805,-104.576308
39.779903,-104.397753
39.835388,-103.911741
39.338521,-104.87492
40.045856,-104.562947
40.336299,-104.042924
39.837838,-104.397426
39.779653,-104.454313
40.004156,-104.758595
40.025596,-105.022958
40.762823,-103.055948
40.964188,-104.445256
39.293445,-104.176549
38.96224,-104.612489
39.54048,-104.350035
38.803629,-102.376284
39.565473,-104.453658
40.127681,-104.835387
40.186161,-104.757832
40.694209,-104.769992
39.710835,-104.417513
39.620078,-104.251391
40.065396,-104.878361
40.971193,-104.839001
39.562482,-104.340261
39.894275,-105.210595
39.521841,-104.007502
39.969785,-108.469488
39.265882,-104.97802
39.241922,-104.918315
39.973751,-104.937838
39.918601,-104.576238
39.900086,-103.922194
39.738281,-105.083808
40.728209,-104.554792
39.262749,-104.909203
39.535475,-104.79453
40.121957,-104.204417
39.374747,-104.818675
40.235087,-104.731361
39.84561,-104.261325
39.054657,-104.815151
39.519059,-104.590578
39.806928,-104.186799
39.932064,-104.529973
40.163641,-104.579756
40.248693,-104.331282
39.895912,-105.01469
40.172916,-103.926651
39.555956,-104.967858
39.935922,-104.724096
39.823558,-104.313373
39.07118,-104.79401
39.963786,-104.842689
39.435653,-104.944978
39.9102,-104.8947
40.350474,-104.557085
40.056681,-104.949516
39.289886,-104.088069
40.17804,-104.522161
39.504129,-104.374078
39.973271,-103.797643
39.50053,-104.804019
40.084035,-104.945855
40.258413,-104.391466
39.821434,-104.568072
38.806689,-102.705705
39.75587,-104.585755
39.46615,-104.603943
38.827258,-104.090096
38.800781,-104.347841
39.656437,-104.45588
40.00978,-104.718432
40.364905,-104.585526
40.316913,-104.549678
40.133335,-104.237796
39.76347,-105.167702
38.815722,-104.382153
39.667948,-104.282391
38.199458,-102.744543
39.998727,-104.7547
40.016576,-104.864925
39.537254,-104.962027
39.489539,-104.653757
40.619136,-103.446621
38.988938,-104.530698
38.906088,-104.200764
39.768753,-104.486915
39.462874,-104.63522
40.293179,-104.635712
40.018078,-104.520642
40.292748,-103.996674
39.692575,-104.445856
39.73993,-104.37956
40.506036,-104.548168
38.983835,-104.663069
40.162402,-104.638208
39.878995,-104.105608
39.969207,-104.948662
39.493606,-104.556676
39.711362,-104.319024
40.444365,-103.483361
39.883494,-105.083608
38.394499,-102.517034
39.841697,-104.51979
40.180421,-104.217955
39.969688,-104.701032
39.511426,-104.55113
40.031537,-104.28444
39.908421,-103.768536
39.636083,-104.12894
39.056035,-104.856442
39.823232,-104.472905
38.995964,-104.516852
40.098701,-104.635707
39.90777,-104.828906
39.001527,-104.563447
39.404175,-104.811862
40.237821,-104.609719
39.494467,-105.024322
39.26524,-104.554803
39.459808,-104.138999
39.571444,-104.920741
39.991879,-104.956939
39.42852,-104.887203
40.067812,-104.416618
39.373482,-104.308422
39.843554,-105.060257
38.789379,-104.388553
39.743945,-104.823717
39.860074,-104.289182
38.452987,-102.677463
39.835013,-104.223877
39.912635,-104.745074
39.613418,-104.922609
39.924174,-104.720468
38.970692,-104.72302
39.429019,-104.901261
39.871786,-104.306928
39.555022,-104.330787
40.23994,-104.556113
39.599772,-104.181062
40.306909,-104.581664
39.552688,-105.043059
40.248692,-104.331235
40.12944,-103.8748
39.698415,-104.661837
39.858973,-104.32353
38.9706,-102.294647
38.705764,-102.135216
39.908918,-104.712282
39.839311,-104.606226
40.14934,-104.467216
39.968618,-104.902737
39.470462,-104.634196
39.614819,-104.803456
39.584841,-104.559996
39.46322,-103.994862
39.576854,-104.937013
39.651377,-105.064991
39.889952,-104.147666
40.147716,-104.680702
40.136952,-104.072831
39.406263,-104.93378
39.547267,-104.237684
39.798238,-104.299543
39.973922,-104.980652
38.959221,-104.677843
39.156818,-104.498798
38.615481,-102.696627
39.518465,-104.40165
39.968379,-104.497078
38.745759,-102.584848
39.551007,-103.899357
39.886994,-104.891334
39.907981,-104.05365
39.352385,-104.609454
40.235163,-104.693155
39.987763,-104.121257
39.966582,-104.638353
40.273023,-104.818156
39.754225,-104.473119
39.863174,-104.662093
39.556323,-104.841959
39.870639,-104.359792
40.003197,-105.05826
40.364912,-104.557071
39.642812,-104.962121
40.790945,-103.54792
39.519086,-105.010027
40.258619,-104.470006
39.548153,-104.840873
39.894915,-104.114958
39.082446,-104.327968
39.667307,-104.427535
39.638992,-104.315637
39.9516,-104.11088
38.856524,-102.794059
39.823665,-104.519075
38.025196,-103.199907
39.520176,-105.003756
39.597891,-104.810931
39.389784,-104.753687
39.879511,-104.647407
39.932197,-104.416531
39.810324,-105.053798
39.914986,-104.983641
38.261125,-102.998421
38.344364,-103.109492
39.551239,-104.373178
39.613463,-104.526998
39.92162,-104.534105
39.850885,-104.755356
39.794419,-104.337295
40.112473,-104.523219
40.228379,-104.740814
39.797718,-104.454241
39.95876,-104.13919
39.974723,-104.637163
39.912657,-103.947994
39.747143,-104.4356
39.494139,-104.92537
38.990916,-104.765595
40.085529,-104.756054
40.068292,-104.79696
39.823529,-104.318169
39.864557,-104.148109
40.017332,-104.115288
39.506217,-104.672471
39.78921,-104.975911
40.759377,-103.964685
40.107266,-104.36388
40.658893,-104.760153
39.912467,-104.801914
39.787133,-104.351235
38.978622,-104.614617
39.916307,-104.819723
40.090306,-104.505215
39.670966,-104.474442
38.898267,-104.554151
39.938652,-104.739371
38.811663,-104.348006
39.826958,-104.421208
39.366157,-104.539757
39.97007,-104.914773
38.669821,-102.501077
39.957734,-104.610477
40.046696,-104.787388
39.474921,-104.33266
40.025071,-104.683856
40.281463,-104.670466
39.983067,-104.569082
39.664942,-104.160719
40.063803,-104.996574
39.566246,-104.736568
39.540644,-104.312747
40.449697,-104.814072
39.5724,-104.685596
39.80595,-104.01101
39.949998,-104.645207

39.182571,-104.921638
39.266565,-104.356571
38.615764,-102.737524
39.316388,-104.589616
39.765989,-103.942361
39.021838,-104.810166
39.435532,-104.573161
39.866206,-104.588206
40.24147,-104.591338
39.225638,-104.642017
40.177874,-104.750121
40.082461,-104.953633
40.656037,-104.865466
39.675959,-105.198607
38.118007,-102.892408
40.061893,-104.909834
39.591624,-104.335908
39.818135,-103.920414
39.042159,-104.83076
39.461078,-104.549606
39.543632,-104.256268
39.711931,-104.562328
38.814235,-102.404676
39.921164,-104.66574
39.404681,-104.941262
39.434063,-104.008597
39.140754,-104.665273
39.991909,-104.89146
39.696841,-104.342937
40.49017,-104.149759
39.679033,-104.54413
39.841651,-104.373935
39.975795,-104.654817
39.816967,-104.205269
40.151241,-103.921944
38.983905,-102.758614
39.642743,-104.292263
39.928425,-104.374011
39.354133,-104.90378
40.097681,-104.087665
40.172917,-103.987816
40.042278,-104.954281
40.255713,-104.298217
39.736645,-104.18102
39.057423,-104.77179
38.95673,-104.785732
39.972511,-104.716547
39.442557,-104.656837
38.292572,-103.196416
40.872545,-104.762315
39.448074,-104.888031
39.930433,-105.187122
39.966647,-104.971217
40.2708,-104.081497
39.795217,-104.036474
40.032296,-104.806233
39.80363,-104.783925
39.614719,-104.718997
39.49817,-105.052323
39.815875,-105.122877
39.722175,-104.338046
39.921847,-104.552908
39.315885,-104.563949
39.537408,-104.701021
39.595154,-104.526994
39.355166,-104.606532
40.205367,-104.580427
39.960735,-104.641428
38.896893,-102.085951
39.392462,-104.873174
39.178153,-104.546311
39.127022,-104.183638
40.623432,-104.909692
39.363122,-104.577693
39.906575,-104.411565
40.284252,-104.81335
39.885474,-104.293785
39.524835,-105.003012
39.779671,-104.486922
39.963277,-105.154064
38.311272,-102.520472
39.87118,-104.455109
39.498504,-104.744061
39.683467,-104.080977
39.445975,-104.351031
39.533832,-104.557467
39.750712,-104.463763
39.760452,-104.565091
40.042144,-104.704349
40.002614,-104.247265
39.401469,-104.67252
38.339754,-103.279629
39.877546,-103.979286
39.805095,-104.463528
38.805355,-104.32596
39.915491,-105.048182
40.108611,-104.873802
39.525045,-104.516243
39.959354,-104.872403
40.058149,-104.057473
39.278873,-104.942411
39.654999,-105.074337
39.098556,-104.870448
39.532791,-103.880818
40.756675,-104.927436
39.554885,-104.415619
39.256455,-104.893807
40.089434,-104.31729
39.522303,-104.387562
39.057355,-104.406936
39.004548,-104.399663
39.011979,-104.806541
40.9862,-104.874819
39.75459,-104.393261
39.940425,-104.576876
39.929672,-104.590787
39.20111,-104.915849
39.756175,-104.210323
40.238683,-103.567923
39.722195,-104.3891
40.82502,-104.209238
39.664237,-104.094417
39.511039,-105.011329
40.778566,-104.969139
39.814707,-104.905809
38.693742,-102.764331
39.44493,-104.636999
39.827136,-104.322732
39.507128,-104.139893
39.960701,-104.748455
39.534178,-104.657154
38.974217,-103.007422
39.783487,-104.355861
39.916115,-104.768826
40.241559,-104.260555
39.475173,-104.411078
40.521419,-104.820344
40.852715,-104.168774
39.87026,-104.453944
40.020949,-104.082301
40.205711,-104.077288
39.826358,-104.958503
39.985066,-105.130323
39.667305,-104.483855
39.473106,-104.781866
39.547398,-104.270712
40.025336,-104.672358
39.819816,-104.505699
39.358645,-104.289544
39.673056,-105.107236
38.921523,-103.040786
40.003132,-104.936675
39.946967,-104.803091
39.381661,-104.773942
39.115559,-104.839179
39.877904,-104.010094
39.730994,-103.985773
40.100038,-104.779901
39.951405,-104.591185
40.082315,-104.661712
39.738319,-104.675984
38.464177,-103.054843
40.525875,-104.100195
39.634482,-104.466107
40.103869,-104.260628
39.532337,-104.671825
39.091905,-104.868499
39.841464,-104.411569
40.174634,-102.81047
40.063966,-104.693878
39.893472,-104.110122
40.103975,-104.336069
40.350248,-104.684944
39.102025,-104.833067
39.408617,-104.714419
39.293524,-103.920368
38.842105,-102.479242
40.032282,-104.731467
39.887699,-104.655645
39.452417,-104.56104
39.223739,-104.636229
40.067654,-104.364401
39.908046,-104.605786
40.781511,-104.827061
40.426444,-104.563095
39.921311,-104.524688
40.249043,-104.54432
39.982205,-104.665384
39.544329,-104.543319
38.203224,-102.740107
39.81824,-104.750763
39.623881,-104.772842
40.060457,-104.302007
39.715913,-104.12775
39.738378,-104.807642
40.141059,-104.588489
40.253229,-104.92098
38.036019,-102.997372
40.064064,-104.453634
39.094545,-104.921643
40.116975,-104.425176
39.635682,-104.544968
38.612092,-102.507713
40.007568,-104.668799
39.921167,-104.75307
39.981243,-104.868298
39.071535,-104.849683
39.736994,-104.262638
40.626167,-104.645603
39.629498,-105.163713
39.63956,-104.170676
39.626065,-104.894526
39.974445,-104.618169
39.443657,-104.679005
39.993713,-104.492511
39.81238,-104.500904
40.838022,-104.161248
38.2921,-102.991626
38.347434,-102.502393
40.069567,-104.607343
38.932931,-104.606084
38.313876,-102.138055
39.995815,-104.835013
39.871047,-104.01964
39.567844,-104.937911
38.924211,-102.107392
39.329381,-104.190514
39.781897,-104.974377
39.456932,-104.443242
39.61711,-104.330434
38.149938,-102.070947
40.216362,-104.680195
40.237054,-104.580796
40.597753,-104.905164
39.672305,-105.116046
39.098016,-104.072853
39.357014,-104.588554
39.908488,-104.380943
40.042776,-104.025613
38.841716,-104.403822
40.104836,-104.712432
39.82179,-104.583985
39.799094,-104.57167
39.409979,-104.960458
39.739918,-104.41212
39.669435,-104.835504
39.513328,-105.065248
40.376718,-103.835264
39.779074,-104.559778
40.056663,-104.650587
39.564905,-104.64578
38.781509,-102.047742
39.796484,-104.91058
39.932227,-104.51065
39.554774,-104.289014
39.367188,-104.787223
39.83076,-104.519878
39.58067,-104.904504
38.086799,-103.163238
39.136523,-104.085897
39.808813,-104.33727
40.428636,-104.172957
39.98503,-104.088193
39.960944,-104.804631
40.075715,-104.938778
38.435227,-102.425305
39.67191,-104.296863
39.443201,-104.580959
39.900129,-104.284253
38.528802,-103.041198
37.553805,-105.702851
39.95496,-104.727742
38.286913,-102.740693
39.75447,-104.356226
39.15961,-104.326794
39.882304,-104.662678
39.540442,-104.359369
39.029368,-104.58301
40.003657,-104.67491
39.732927,-104.800565
40.231017,-104.058114
38.964188,-102.168533
38.148506,-102.965558
40.753401,-104.451052
39.776026,-104.45899
39.759779,-104.340297
40.118671,-104.087041
39.387782,-104.854778
39.298341,-104.861967
39.38711,-104.726502
39.736161,-104.43097
39.739027,-104.611104
39.433874,-103.971337
39.908967,-103.736102
39.08706,-104.754656
39.900574,-104.566968
40.287874,-104.808658
40.190906,-104.656889
39.082774,-104.850884
39.254214,-104.93324
39.566962,-104.96101
39.61301,-104.391004
39.945892,-104.729967
38.435109,-102.921168
40.084963,-104.587877
39.591244,-104.693547
39.98021,-103.951889
40.165679,-104.096267
39.336099,-104.322645
39.895784,-104.387854
40.056746,-104.472651
38.928508,-102.442806
39.794945,-104.625121
39.710874,-104.492056
39.547658,-104.359221
39.268861,-104.499021
40.15531,-104.867798
40.077543,-104.750254
39.796422,-104.947537
40.744739,-104.182403
38.973726,-104.79113
38.90616,-104.642781
39.516298,-104.893238
39.463678,-104.905931
38.170787,-102.54247
39.622258,-105.163729
39.521978,-104.986223
40.619442,-103.617301
38.933666,-104.73169
39.812566,-104.454252
39.881494,-105.170186
39.765056,-104.473016
40.341005,-104.077731
39.916041,-104.721613
39.427704,-104.751044
39.702011,-104.919882
38.898282,-104.348469
39.854969,-104.9312
39.577363,-104.546153
39.854564,-105.103058
40.034687,-104.926273
40.280566,-104.484021
40.245249,-104.454508
39.363122,-104.577693
39.716213,-105.210119
40.032695,-103.927762
39.551982,-104.682266
39.014873,-104.601238
40.100333,-104.809266
38.426005,-102.144636
39.759779,-104.340297
40.274092,-104.22322
38.972025,-104.687021
39.504363,-105.004267
39.607887,-105.051345
39.571424,-104.867121
39.516598,-105.016495
40.325166,-104.005699
39.331137,-104.418101
39.685315,-104.483371
39.26665,-104.908073
39.003434,-103.077442
39.899887,-104.443956
39.869914,-105.162355
38.013875,-102.853068
38.977702,-104.830971
39.955139,-104.831411
40.248919,-104.260922
39.369837,-104.837273
39.827195,-104.524508
39.610595,-104.176147
39.900153,-103.99693
39.951575,-105.067465
40.061362,-105.042293
38.971333,-104.596723
40.612841,-103.490161
39.66151,-104.137411
39.597806,-104.943114
39.74998,-105.134701
39.539733,-104.942393
39.690775,-104.605684
40.024944,-104.776299
38.544577,-102.288052
39.754347,-104.491431
39.725542,-104.398452
39.681736,-104.455459
40.05284,-104.83661
39.791329,-104.756011
39.97751,-104.961691
40.274264,-104.689897
39.314495,-104.885008
40.25773,-104.820961
39.829377,-104.94103
